id,barcode,description,finalPrice,itemPrice,needsFetchReview,partnerItemId,preventTargetGapPoints,quantityPurchased,userFlaggedBarcode,userFlaggedNewItem,userFlaggedPrice,userFlaggedQuantity,bonusPointsEarnedReason,pointsNotAwardedReason,pointsPayerId,rewardsGroup,rewardsProductPartnerId,userFlaggedDescription,originalMetaBriteBarcode,originalMetaBriteDescription,brandCode,competitorRewardsGroup,discountedItemPrice,originalReceiptItemText,itemNumber,originalMetaBriteQuantityPurchased,pointsEarned,targetPrice,competitiveProduct,originalFinalPrice,originalMetaBriteItemPrice,deleted,priceAfterCoupon,metabriteCampaignId,receiptId
1901,028400642033,DORITOS TORTILLA CHIP NACHO CHEESE BAG 7.625 OZ,7.68,7.68,null,1949,null,2,null,null,null,null,null,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DORITOS NACHO CHEESE MULTI SERVE,5332f5fbe4b03c9a25efd0ba,null,null,null,DORITOS,null,7.68,DORITOS NACHO CHEESE- 28.5 OZ,null,null,null,null,null,null,null,null,7.68,DORITOS NACHO CHEESE MULTI SERVE,600260210a720f05f300008f
1902,036000391718,KLEENEX POP UP RECTANGLE BOX FACIAL TISSUE 2 PLY 8PK 160 CT,5.16,5.16,null,1953,null,2,null,null,null,null,null,null,550b2565e4b001d5e9e4146f,KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT- 8 PACK,550b2565e4b001d5e9e4146f,null,null,null,KLEENEX,null,5.16,KLEENEX TRUSTED CARE FACIAL TISSUES,null,null,51.6,null,null,null,null,null,5.16,KLEENEX TRUSTED CARE FACIAL TISSUES 120 - 179 COUNT- 8 PACK,600260210a720f05f300008f
1903,085718300512,BANZA SPAGH,2.88,2.88,null,1235,null,1,null,null,null,null,null,null,null,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,5332f5f3e4b03c9a25efd0ae,null,,null,null,null,2.88,BANZA SPAGH,085718300512,null,null,null,1,null,null,null,null,null,60037b500a7214ad4c000086
1904,085718300512,BANZA SPAGH,2.88,2.88,null,1236,null,1,null,null,null,null,null,null,null,ANNIE'S HOMEGROWN MULTI-SERVING MAC & CHEESE,5332f5f3e4b03c9a25efd0ae,null,,null,null,null,2.88,BANZA SPAGH,085718300512,null,null,null,1,null,null,null,null,null,60037b500a7214ad4c000086
1905,078742112138,FRZ.ORGBLUE,2.74,2.74,null,1237,null,1,null,null,null,null,null,null,null,null,null,null,,null,null,null,2.74,FRZ.ORGBLUE,078742112138,null,null,null,null,null,null,null,null,null,60037b500a7214ad4c000086
1906,078742112138,FRZ ORGBLUE,2.74,2.74,null,1238,null,1,null,null,null,null,null,null,null,null,null,null,,null,null,null,2.74,FRZ ORGBLUE,078742112138,null,null,null,null,null,null,null,null,null,60037b500a7214ad4c000086
1907,633472322587,CLEAR BLUE,7.98,7.98,null,1239,null,1,null,null,null,null,null,null,null,null,null,null,,null,null,null,7.98,CLEAR BLUE,633472322587,null,null,null,null,null,null,null,null,null,60037b500a7214ad4c000086
1908,029000019034,PLANTERS Deluxe Whole Cashews - Lightly Salted 18.25oz,9.34,9.34,null,1240,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,PLANTERS CASHEWS,559c2234e4b06aca36af13c6,null,002900001903,null,null,null,9.34,LS WHL CASHW,002900001903,null,46.7,null,null,null,null,null,null,null,60037b500a7214ad4c000086
1909,4011,BANANAS,1.38,1.38,null,1241,null,1,null,null,null,null,null,null,null,null,null,null,,null,null,null,1.38,BANANAS,4011,null,null,null,null,null,null,null,null,null,60037b500a7214ad4c000086
1910,4011,BANANAS,0.98,0.98,null,1243,null,1,null,null,null,null,null,null,null,null,null,null,,null,null,null,0.98,BANANAS,4011,null,null,null,null,null,null,null,null,null,60037b500a7214ad4c000086
1911,052100587967,PPR GRNDR,1.87,1.87,null,1245,null,1,null,null,null,null,null,null,null,null,null,null,,null,null,null,1.87,PPR GRNDR,052100587967,null,null,null,null,null,null,null,null,null,60037b500a7214ad4c000086
1912,078742348315,GV LINER GRE,1.00,1.00,null,1246,null,1,null,null,null,null,null,null,null,null,null,null,,null,null,null,1.00,GV LINER GRE,078742348315,null,null,null,null,null,null,null,null,null,60037b500a7214ad4c000086
1913,042222302005,JN O TRKY GRND 7 PCT FAT 93 PCT LN LN KP RFRG TRY IN SLV 16 OZ,3.62,3.62,null,1247,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,,null,null,null,3.62,GRD TURKEY,042222302005,null,null,null,null,null,null,null,null,null,60037b500a7214ad4c000086
1914,681131122764,MS12L CFBRN,2.48,2.48,null,1248,null,1,null,null,null,null,null,null,null,null,null,null,,null,null,null,2.48,MS12L CFBRN,681131122764,null,null,null,null,null,null,null,null,null,60037b500a7214ad4c000086
1915,4093,ONIONS,0.55,0.55,null,1249,null,1,null,null,null,null,null,null,null,null,null,null,,null,null,null,0.55,ONIONS,4093,null,null,null,null,null,null,null,null,null,60037b500a7214ad4c000086
1916,857484001159,YUMMALLO RAINBOW MARSHMALLOW 6.5 OZ - 0857484001151,1.97,1.97,null,1251,null,1,null,null,null,null,null,null,null,null,5e825d64f221c312e698a62a,null,,null,null,null,1.97,RAINBOW MAR,857484001159,null,null,null,null,null,null,null,null,null,60037b500a7214ad4c000086
1917,689544083405,FAGE YOG,3.22,3.22,null,1252,null,1,null,null,null,null,null,null,null,YOPLAIT GREEK YOGURT WHIPS,5332f5f3e4b03c9a25efd0ae,null,,null,null,null,3.22,FAGE YOG,689544083405,null,null,null,1,null,null,null,null,null,60037b500a7214ad4c000086
1918,887214041018,AVOCADO,2.98,2.98,null,1253,null,1,null,null,null,null,null,null,null,null,null,null,,null,null,null,2.98,AVOCADO,887214041018,null,null,null,null,null,null,null,null,null,60037b500a7214ad4c000086
1919,045255148947,ORG BELL 2CT,3.46,3.46,null,1254,null,1,null,null,null,null,null,null,null,null,null,null,,null,null,null,3.46,ORG BELL 2CT,045255148947,null,null,null,null,null,null,null,null,null,60037b500a7214ad4c000086
1920,681131091206,ORG CARROTS,1.96,1.96,null,1255,null,1,null,null,null,null,null,null,null,null,null,null,,null,null,null,1.96,ORG CARROTS,681131091206,null,null,null,null,null,null,null,null,null,60037b500a7214ad4c000086
1921,026542084018,CHEESE PIMTO,4.08,4.08,null,1256,null,1,null,null,null,null,null,null,null,null,null,null,,null,null,null,4.08,CHEESE PIMTO,026542084018,null,null,null,null,null,null,null,null,null,60037b500a7214ad4c000086
1922,068113135477,ORG SALAD,2.96,2.96,null,1257,null,1,null,null,null,null,null,null,null,null,null,null,,null,null,null,2.96,ORG SALAD,068113135477,null,null,null,null,null,null,null,null,null,60037b500a7214ad4c000086
1923,041235000687,MRS RNF MDM PCNT SHLF STBL SC JAR 16 FL OZ,2.96,2.96,null,1258,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,,null,null,null,2.96,MED SALSA,041235000687,null,null,null,null,null,null,null,null,null,60037b500a7214ad4c000086
1924,037466017631,LNDT EXC DRK 70 PCT CC BAR BOX 3.5 OZ,2.78,2.78,null,1259,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,,null,null,null,2.78,COCOA,037466017631,null,null,null,null,null,null,null,null,null,60037b500a7214ad4c000086
1925,037466017631,LNDT EXC DRK 70 PCT CC BAR BOX 3.5 OZ,2.78,2.78,null,1260,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,,null,null,null,2.78,COCOA,037466017631,null,null,null,null,null,null,null,null,null,60037b500a7214ad4c000086
1926,076828048432,WET ONE FRE,1.47,1.47,null,1261,null,1,null,null,null,null,null,null,null,KLEENEX WET WIPES,550b2565e4b001d5e9e4146f,null,,null,null,null,1.47,WET ONE FRE,076828048432,null,null,null,1,null,null,null,null,null,60037b500a7214ad4c000086
1927,021000040247,CREAM CHEESE,3.84,3.84,null,1262,null,1,null,null,null,null,null,null,null,SARGENTO RICOTTA CHEESE,5e7cf838f221c312e698a628,null,,null,null,null,3.84,CREAM CHEESE,021000040247,null,null,null,1,null,null,null,null,null,60037b500a7214ad4c000086
1928,021000612239,CREAM CHEESE,1.96,1.96,null,1263,null,1,null,null,null,null,null,null,null,SARGENTO RICOTTA CHEESE,5e7cf838f221c312e698a628,null,,null,null,null,1.96,CREAM CHEESE,021000612239,null,null,null,1,null,null,null,null,null,60037b500a7214ad4c000086
1929,078000082401,DR PEPPER,1.88,1.88,null,1264,null,1,null,null,null,null,null,null,null,PEPSI 20 OZ,5332f5fbe4b03c9a25efd0ba,null,,null,null,null,1.88,DR PEPPER,078000082401,null,null,null,1,null,null,null,null,null,60037b500a7214ad4c000086
1930,013120014178,ORE-IDA Extra Crispy Fast Food Fries - 26oz,2.58,2.58,null,1265,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,ORE-IDA FROZEN POTATOES,559c2234e4b06aca36af13c6,null,,null,null,null,2.58,FAST FRIES,013120014178,null,12.9,null,null,null,null,null,null,null,60037b500a7214ad4c000086
1931,021000040247,CREAM CHEESE,3.84,3.84,null,1266,null,1,null,null,null,null,null,null,null,SARGENTO RICOTTA CHEESE,5e7cf838f221c312e698a628,null,,null,null,null,3.84,CREAM CHEESE,021000040247,null,null,null,1,null,null,null,null,null,60037b500a7214ad4c000086
1932,075706304783,PAL RC CHE,5.00,5.00,null,1267,null,1,null,null,null,null,null,null,null,null,null,null,,null,null,null,5.00,PAL RC CHE,075706304783,null,null,null,null,null,null,null,null,null,60037b500a7214ad4c000086
1933,036000485967,COTTONELLE ULTRA COMFORT CARE MEGA ROLL 2 PLY 284 COTTON TOILET TISSUE 12 CT,12.48,12.48,null,1268,null,1,null,null,null,null,null,null,550b2565e4b001d5e9e4146f,COTTONELLE ULTRA COMFORTCARE BATH TISSUE,550b2565e4b001d5e9e4146f,null,,null,null,null,12.48,COTT CFT 12M,036000485967,null,124.8,null,null,null,null,null,null,null,60037b500a7214ad4c000086
1934,000980000069,TIC TAC WNTR DXTR SGR PC BRTH SWTN CNST BP 6PK 0.5 OZ,1.48,1.48,null,1269,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,,null,null,null,1.48,KJ XMAS EGG,000980000069,null,null,null,null,null,null,null,null,null,60037b500a7214ad4c000086
1935,078742052328,GV ALM UNORG,2.36,2.36,null,1270,null,1,null,null,null,null,null,null,null,null,null,null,,null,null,null,2.36,GV ALM UNORG,078742052328,null,null,null,null,null,null,null,null,null,60037b500a7214ad4c000086
1936,041483022226,KMPS SLC FRM CWS NOT TRTD WTH RBST PSTR HMGN DRY RFRG MLK JUG 64 FL OZ,2.48,2.48,null,1271,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,,null,null,null,2.48,KMPS VIT D,041483022226,null,null,null,null,null,null,null,null,null,60037b500a7214ad4c000086
1937,078742333960,ORG VEG BRTH,1.98,1.98,null,1272,null,1,null,null,null,null,null,null,null,null,null,null,,null,null,null,1.98,ORG VEG BRTH,078742333960,null,null,null,null,null,null,null,null,null,60037b500a7214ad4c000086
1938,015800030621,C & H 454 SRVG WHT CN GRNL SGR BAG 4 LB,2.63,2.63,null,1273,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,,null,null,null,2.63,C H GRAN 4,015800030621,null,null,null,null,null,null,null,null,null,60037b500a7214ad4c000086
1939,078742333960,ORG VEG BRTH,1.98,1.98,null,1274,null,1,null,null,null,null,null,null,null,null,null,null,,null,null,null,1.98,ORG VEG BRTH,078742333960,null,null,null,null,null,null,null,null,null,60037b500a7214ad4c000086
1940,007874242956,GV WORCESTE,0.88,0.88,null,1275,null,1,null,null,null,null,null,null,null,null,null,null,,null,null,null,0.88,GV WORCESTE,007874242956,null,null,null,null,null,null,null,null,null,60037b500a7214ad4c000086
1941,078742372198,GV PWD 2LB,1.62,1.62,null,1276,null,1,null,null,null,null,null,null,null,null,null,null,,null,null,null,1.62,GV PWD 2LB,078742372198,null,null,null,null,null,null,null,null,null,60037b500a7214ad4c000086
1942,null,HYV GRADE A X LRG EG,1.29,1.29,null,1040,null,1,null,null,null,null,null,null,null,null,null,null,null,null,HY-VEE,null,1.29,HYV GRADE A X LRG EG,null,null,null,null,null,null,null,null,null,null,6004a5f20a7214ad4c000088
1943,null,HYV LF BLUEBERRY YOG,0.54,0.54,null,1041,null,1,null,null,null,null,null,null,null,null,null,null,null,null,HY-VEE,null,0.54,HYV LF BLUEBERRY YOG,null,null,null,null,null,null,null,null,null,null,6004a5f20a7214ad4c000088
1944,036632011077,Light & Fit Greek Crunch Key Lime Pie Yogurt,0.54,0.54,null,1042,null,1,null,null,null,null,null,null,null,YOPLAIT GREEK YOGURT,5332f5f3e4b03c9a25efd0ae,null,null,null,LIGHT & FIT GREEK,null,0.54,HYV LF KEY LIME PIE,null,null,null,null,1,null,null,null,null,null,6004a5f20a7214ad4c000088
1945,null,HYV LF PEACH YOGURT,0.54,0.54,null,1043,null,1,null,null,null,null,null,null,null,null,null,null,null,null,HY-VEE,null,0.54,HYV LF PEACH YOGURT,null,null,null,null,null,null,null,null,null,null,6004a5f20a7214ad4c000088
1946,null,HYV LF VANILLA YOGUR,0.54,0.54,null,1044,null,1,null,null,null,null,null,null,null,null,null,null,null,null,HY-VEE,null,0.54,HYV LF VANILLA YOGUR,null,null,null,null,null,null,null,null,null,null,6004a5f20a7214ad4c000088
1947,null,1% Milk,3.99,3.99,null,1045,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,3.99,SASSY COW 1% MILK,null,null,null,null,null,null,null,null,null,null,6004a5f20a7214ad4c000088
1948,075706191031,CNS CLSC THN SPR BLCK OLV GRN PPR ONN WHL MLK MZRL PRMS RMN 25.49 OZ,5.99,5.99,null,1048,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,CONNIE'S PIZZA,null,5.99,CONNIES SUPREME PIZZ,null,null,null,null,null,null,null,null,null,null,6004a5f20a7214ad4c000088
1949,null,HV MIXED VEGETABLES,2.29,2.29,null,1049,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2.29,HV MIXED VEGETABLES,null,null,null,null,null,null,null,null,null,null,6004a5f20a7214ad4c000088
1950,019600920106,Van de Kamp's - Crispy Fish Fillets 19.45-oz,6.99,6.99,null,1050,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,VAN DE KAMP'S,SMART ONES,6.99,VAN DE KAMP JUMBO FI,null,null,null,null,null,null,null,null,null,null,6004a5f20a7214ad4c000088
1951,null,GRIMES NSA RED KIDNE,1.09,1.09,null,1053,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,1.09,GRIMES NSA RED KIDNE,null,null,null,null,null,null,null,null,null,null,6004a5f20a7214ad4c000088
1952,028189000079,HTCH JLPN PPR SLCD JAR SLCT 12 OZ,1.19,1.19,null,1054,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,HATCH FARMS,null,1.19,HATCH NACHO SLCD JAL,null,null,null,null,null,null,null,null,null,null,6004a5f20a7214ad4c000088
1953,754500326305,Hy-Vee Clover Honey Bear,5.99,5.99,null,1056,null,1,null,null,null,null,null,null,null,null,null,null,null,null,HY-VEE,null,5.99,HYV CLOVER HNY BEAR,null,null,null,null,null,null,null,null,null,null,6004a5f20a7214ad4c000088
1954,null,HYV KETTLE MESQ BBQ,2.39,2.39,null,1057,null,1,null,null,null,null,null,null,null,null,null,null,null,null,HY-VEE,null,2.39,HYV KETTLE MESQ BBQ,null,null,null,null,null,null,null,null,null,null,6004a5f20a7214ad4c000088
1955,null,KELL ORIG FRSTD MINI,4.29,4.29,null,1058,null,1,null,null,null,null,null,null,null,null,null,null,null,null,KELLOGG'S,null,4.29,KELL ORIG FRSTD MINI,null,null,null,null,null,null,null,null,null,null,6004a5f20a7214ad4c000088
1956,null,SIMPLY HVY DUTY FOIL,2.99,2.99,null,1059,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2.99,SIMPLY HVY DUTY FOIL,null,null,null,null,null,null,null,null,null,null,6004a5f20a7214ad4c000088
1957,058496723002,WSTMP SS CTSNK RPGBG CHKN 6.3OZ,1.99,1.99,null,1060,null,1,null,null,null,null,null,null,null,null,550b2565e4b001d5e9e4146f,null,null,null,TEMPTATIONS,null,1.99,TEMPT TASTY CHICKEN,null,null,null,null,null,null,null,null,null,null,6004a5f20a7214ad4c000088
1958,058449450023,NTRS PTH FLX N OATS INST OAT ORGN BOX HOT CRL 14 OZ,3.99,3.99,null,1063,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,NATURE'S PATH ORGANIC,null,3.99,NATURES PATH OF OATS,null,null,null,null,null,null,null,null,null,null,6004a5f20a7214ad4c000088
1959,075450093070,Hy-Vee Medium Cheddar Cheese Brick,4.99,4.99,null,1067,null,1,null,null,null,null,null,null,null,null,null,null,null,null,HY-VEE,null,4.99,HYV MED CHED BRICK,null,null,null,null,null,null,null,null,null,null,6004a5f20a7214ad4c000088
1960,048500256763,DOLE ORANGE PEACH MANGO JUICE VITAMIN C ENRICHED FROM CONCNTRT PSTRZD CARTON 1 CT 59 OZ,1.31,1.31,null,1070,null,1,null,null,null,null,null,Action not allowed for user and CPG,5332f5fbe4b03c9a25efd0ba,DOLE BLENDS MULTI SERVE,5332f5fbe4b03c9a25efd0ba,null,null,null,DOLE,null,1.31,DOLE BANANAS,null,null,null,null,null,null,null,null,null,DOLE BLENDS MULTI SERVE,6004a5f20a7214ad4c000088
1961,4816,Golden Sweet Potato,2.21,2.21,null,1072,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2.21,GOLDEN SWT POTATO,null,null,null,null,null,null,null,null,null,null,6004a5f20a7214ad4c000088
1962,null,Green Bell Peppers,0.88,0.88,null,1074,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.88,GREEN BELL PEPPERS,null,null,null,null,null,null,null,null,null,null,6004a5f20a7214ad4c000088
1963,4166,Other Sweet Onions,0.91,0.91,null,1075,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,0.91,SWEET ONIONS,null,null,null,null,null,null,null,null,null,null,6004a5f20a7214ad4c000088
1964,075450120400,Hy-Vee Cage Free Omega-3 Grade A Large Brown Eggs,1.99,1.99,null,1080,null,1,null,null,null,null,null,null,null,null,null,null,null,null,HY-VEE,null,1.99,HV CAGE FREE LG WHT,null,null,null,null,null,null,null,null,null,null,6004a5f20a7214ad4c000088
1965,null,HYV HALF & HALF,1.84,1.84,null,1081,null,1,null,null,null,null,null,null,null,null,null,null,null,null,HY-VEE,null,1.84,HYV HALF & HALF,null,null,null,null,null,null,null,null,null,null,6004a5f20a7214ad4c000088
1966,036632011077,Light & Fit Greek Crunch Key Lime Pie Yogurt,0.56,0.56,null,1082,null,1,null,null,null,null,null,null,null,YOPLAIT GREEK YOGURT,5332f5f3e4b03c9a25efd0ae,null,null,null,LIGHT & FIT GREEK,null,0.56,HYV LF KEY LIME PIE,null,null,null,null,1,null,null,null,null,null,6004a5f20a7214ad4c000088
1967,754500797204,Hy-Vee Orange Cream Lowfat Yogurt,0.56,0.56,null,1083,null,1,null,null,null,null,null,null,null,null,null,null,null,null,HY-VEE,null,0.56,HYV LF ORANGE CREAM,null,null,null,null,null,null,null,null,null,null,6004a5f20a7214ad4c000088
1968,null,HYV LF VANILLA YOGUR,0.56,0.56,null,1084,null,1,null,null,null,null,null,null,null,null,null,null,null,null,HY-VEE,null,0.56,HYV LF VANILLA YOGUR,null,null,null,null,null,null,null,null,null,null,6004a5f20a7214ad4c000088
1969,075450085150,Hy-Vee Unsalted Sweet Butter Quarters,3.99,3.99,null,1085,null,1,null,null,null,null,null,null,null,null,null,null,null,null,HY-VEE,null,3.99,HYV UNSLTD SWT BTR,null,null,null,null,null,null,null,null,null,null,6004a5f20a7214ad4c000088
1970,null,2% Milk,4.09,4.09,null,1086,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,4.09,SASSY COW 2% MILK,null,null,null,null,null,null,null,null,null,null,6004a5f20a7214ad4c000088
1971,071007023095,EL MNT MLD BF BN GRN CHL BRT KP FRZN BAG 32 OZ,4.99,4.99,null,1089,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,EL MONTEREY,null,4.99,EL MONT GREEN CHILI,null,null,null,null,null,null,null,null,null,null,6004a5f20a7214ad4c000088
1972,072310001459,Bigelow Green Tea Bags with Lemon,3.49,3.49,null,1092,null,1,null,null,null,null,null,null,null,LIPTON TEA,5332f5f6e4b03c9a25efd0b4,null,null,null,BIGELOW,LIPTON TEA,3.49,BIGELOW GRN TEA W/LE,null,null,null,null,1,null,null,null,null,null,6004a5f20a7214ad4c000088
1973,null,HYV KETTLE MESQ BBQ,2.39,2.39,null,1094,null,1,null,null,null,null,null,null,null,null,null,null,null,null,HY-VEE,null,2.39,HYV KETTLE MESQ BBQ,null,null,null,null,null,null,null,null,null,null,6004a5f20a7214ad4c000088
1974,754502285808,Hy-Vee Kettle Cooked Pub Mustard Flavored Potato Chips,2.39,2.39,null,1095,null,1,null,null,null,null,null,null,null,null,null,null,null,null,HY-VEE,null,2.39,HYV KETTLE PUB MUSTA,null,null,null,null,null,null,null,null,null,null,6004a5f20a7214ad4c000088
1975,null,VV SFLFCT WIDE NOOD,2.99,2.99,null,1096,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2.99,VV SFLFCT WIDE NOOD,null,null,null,null,null,null,null,null,null,null,6004a5f20a7214ad4c000088
1976,041390024368,KKMN SWT CHL RFRG AFTR OPNN SC BTL 13 OZ,3.79,3.79,null,1097,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,KIKKOMAN,FOOD NETWORK KITCHEN INSPIRATIONS COOKING SAUCE,3.79,KIKKO THAI CHILI SCE,null,null,null,null,null,null,null,null,null,null,6004a5f20a7214ad4c000088
1977,null,SPL K ORIGINAL,1.88,1.88,null,1099,null,1,null,null,null,null,null,null,null,null,null,null,null,null,SPECIAL K,null,1.88,SPL K ORIGINAL,null,null,null,null,null,null,null,null,null,null,6004a5f20a7214ad4c000088
1978,511111204206,SWANSON,5.58,5.58,null,1100,null,2,null,null,null,null,null,null,5a734034e4b0d58f376be874,null,5a734034e4b0d58f376be874,null,null,null,SWANSON,null,5.58,SWANSON UNSLTD CKN,null,null,55.8,null,0,null,null,null,null,null,6004a5f20a7214ad4c000088
1979,043000716021,YUBAN Traditional Medium Roast Ground Coffee 12 oz. Canister,5.99,5.99,null,1102,null,1,null,null,null,null,null,null,559c2234e4b06aca36af13c6,YUBAN COFFEE,559c2234e4b06aca36af13c6,null,null,null,YUBAN,null,5.99,YUBAN TRDTNL ROAST,null,null,30.0,null,null,null,null,null,null,YUBAN COFFEE,6004a5f20a7214ad4c000088
1980,044500341720,Hillshire Farm - Turkey Polska Kielbasa 13.00-oz,3.99,3.99,null,1105,null,1,null,null,null,null,null,null,null,null,559c2234e4b06aca36af13c6,null,null,null,HILLSHIRE FARM,OSCAR MAYER SAUSAGE LINK,3.99,HILLS TRKY POLSKA KI,null,null,null,null,null,null,null,null,null,null,6004a5f20a7214ad4c000088
1981,754500958803,Hy-Vee Diced Cooked Ham,2.99,2.99,null,1106,null,1,null,null,null,null,null,null,null,null,null,null,null,null,HY-VEE,null,2.99,HYV DICED COOKED HAM,null,null,null,null,null,null,null,null,null,null,6004a5f20a7214ad4c000088
1982,null,HYV EX SHARP CHEDDAR,2.79,2.79,null,1107,null,1,null,null,null,null,null,null,null,null,null,null,null,null,HY-VEE,null,2.79,HYV EX SHARP CHEDDAR,null,null,null,null,null,null,null,null,null,null,6004a5f20a7214ad4c000088
1983,024105590051,JST BR BNLS HND TRMD MNML PRCS SKNL CHCK WHL BRST FLT RFRG MLDD TRY 14 OZ,6.99,6.99,null,1108,null,1,null,null,null,null,null,null,null,JUST BARE FRESH CHICKEN BREAST FILETS,559c2234e4b06aca36af13c6,null,null,null,JUST BARE,null,6.99,JUST BARE CKN BREAST,null,null,null,null,null,null,null,null,null,JUST BARE FRESH CHICKEN BREAST FILETS,6004a5f20a7214ad4c000088
1984,21251000000,Laura's Lean Beef Ground Beef 93% Lean & Natural,5.99,5.99,null,1109,null,1,null,null,null,null,null,null,null,null,null,null,null,null,LAURA'S LEAN BEEF,null,5.99,LEAN GRND BF 93% 7%,null,null,null,null,null,null,null,null,null,null,6004a5f20a7214ad4c000088
1985,null,Blueberries,2.99,2.99,null,1112,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2.99,BLUEBERRIES,null,null,null,null,null,null,null,null,null,null,6004a5f20a7214ad4c000088
1986,4060,Broccoli,2.99,2.99,null,1113,null,1,null,null,null,null,null,null,null,null,null,null,null,null,null,null,2.99,BROCCOLI,null,null,null,null,null,null,null,null,null,null,6004a5f20a7214ad4c000088
1987,null,CAL ORG WHOLE CARTS,2.49,2.49,null,1114,null,1,null,null,null,null,null,null,null,null,null,null,null,null,CAL-ORGANIC FARMS,null,2.49,CAL ORG WHOLE CARTS,null,null,null,null,null,null,null,null,null,null,6004a5f20a7214ad4c000088
